ZipCode,TduCompany,RepCompany,Plan Name,Price/kWh 500,Price/kWh 1000,Price/kWh 2000,Plan Type,Rate Type,Term Value,Prepaid,Time Of Use,Plan Details,Pricing Details,Renewable Perc,Enroll Phone,Fact Sheet,Terms of Service,YRAC,Ordering Info,New Customer,Min Usage Fees/Credits,Rating
76107,ONCOR ELECTRIC DELIVERY COMPANY,RELIANT,Reliant Power On 18,0.171,0.162,0.157,1,Fixed,18,False,False,,Cancellation Fee: $180.00,15,(855) 350-8650,https://www.reliant.com/defl/R1F00180021149A.pdf,https://www.reliant.com/files/0901751883727dcd.pdf,https://www.reliant.com/files/090175188358df5d.pdf,http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0002&fromLP=ptc&txtPromocode=WF3713&sid=A3P_1562314131,True,False,5
76107,ONCOR ELECTRIC DELIVERY COMPANY,Discount Power,Saver 36,0.161,0.156,0.154,1,Fixed,36,False,False,,Cancellation Fee: $395.00,24,(855) 265-9153,https://www.discountpowertx.com/defl/M1F00175411063B.pdf,https://www.discountpowertx.com/files/0901751883681d09.pdf,https://www.discountpowertx.com/files/0901751883594fa5.pdf,https://shop.discountpowertx.com/offer-selection/?txtPromocode=WQ4131&tdspCode=D0002&fromLP=ptc&sid=APTC_1686090020&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None,True,False,3
76107,ONCOR ELECTRIC DELIVERY COMPANY,DIRECT ENERGY,Autopay Texas 24,0.18,0.171,0.166,1,Fixed,24,False,False,,Cancellation Fee: $295.00,24,(833) 894-5580,https://documents.directenergy.com/dynamic/efl/D1F00160133830C.pdf,https://documents.directenergy.com/dynamic/dms/0901751883545e9b.pdf?latest=1,https://documents.directenergy.com/dynamic/dms/090175188358df5c.pdf?latest=1,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0002&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose,True,False,4
76107,ONCOR ELECTRIC DELIVERY COMPANY,NEXTVOLT TEXAS LLC,True Fixed 36,0.146,0.142,0.139,1,Fixed,36,False,False,,Cancellation Fee: $149.00,6,(844) 332-8658,https://myaccountpage.nextvoltenergy.com/docs/efls/output/20260108_1_TF36-227_ONCOR_NORTH_001.pdf,https://nextvolt.lonestarbillpro.com/docs/nextvolt-tx-tos.pdf,https://nextvolt.lonestarbillpro.com/docs/nextvolt-tx-yrac.pdf,https://www.nextvoltenergy.com/texas/electricity-plans/?cid=PTC20251002065224&mtm_source=PTC&mtm_medium=Referral,False,False,-1
76107,ONCOR ELECTRIC DELIVERY COMPANY,REVOLUTION ENERGY LLC,Stars and Stripes 9,0.153,0.145,0.141,1,Fixed,9,False,False,,Cancellation Fee: $175.00,26,(888) 374-1776,https://e966f83b313c3b45ede3-64a631b37f7b69cdf842d11bca52af9c.ssl.cf5.rackcdn.com//202601/EFL-20260107-155000-ONCORD-Stars and Stripes 9 (English).pdf,https://3738aa9406f947fbf588-fef99a859c0606e900b297be46ec6ca9.ssl.cf5.rackcdn.com/Base/TOS-Base-20220601-000000-English%20(Resi%20+%20Sm%20Comm).pdf,https://def75beca229ccab6443-f01fe966d1b101aea30e2f18547da693.ssl.cf5.rackcdn.com/misc/RAC-20221201-000000-English%20(Resi%20+%20Sm%20Comm).pdf,https://www.joinarevolution.com/signup/signup-step1/?id=329248&promotion=NONE&valid=N&referral=&landingpage=ptc,True,False,1
76107,ONCOR ELECTRIC DELIVERY COMPANY,OhmConnect Energy,Connect & Save 24 -      Save Energy. Get Paid.,0.154,0.15,0.148,1,Fixed,24,False,False,,Cancellation Fee: $250.00,26,,https://bit.ly/4jjXEJA,https://bit.ly/3SZc3w8,https://bit.ly/3JGFaPS,https://www.ohmconnect.com/texas/?aid=736101&lsid=2&campaign=ptc&locale=en,True,False,2
76107,ONCOR ELECTRIC DELIVERY COMPANY,Abundance Energy,Straight Forward 12,0.146,0.137,0.132,1,Fixed,12,False,False,,Cancellation Fee: $150.00,25,(833) 495-0127,https://api.quextenergy.onproton.io/enrollment/document?template_bucket=abundance-product-templates&template_file=tx/Straightforward_EFL.docx&rate_id=9890,https://abundance-public-docs.s3.us-west-2.amazonaws.com/tos/abundance_energy_tos_v3_01312024.pdf,https://abundance-public-docs.s3.us-west-2.amazonaws.com/yrac/abundance_energy_yrac_v4_01312024.pdf,https://join.abundanceenergy.com/?promoCode=PTC,True,False,3
76107,ONCOR ELECTRIC DELIVERY COMPANY,Discount Power,Discount Nights 24,0.166,0.162,0.159,1,Fixed,24,False,True,,Cancellation Fee: $295.00,24,(855) 265-9153,https://www.discountpowertx.com/defl/M1F00180040181A.pdf,https://www.discountpowertx.com/files/0901751883681d09.pdf,https://www.discountpowertx.com/files/0901751883594fa5.pdf,https://shop.discountpowertx.com/offer-selection/?txtPromocode=WQ4131&tdspCode=D0002&fromLP=ptc&sid=APTC_1686090020&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None,True,False,3
76107,ONCOR ELECTRIC DELIVERY COMPANY,INFUSE ENERGY,Essential Infusion 36,0.15,0.144,0.141,1,Fixed,36,False,False,,Cancellation Fee: $375.00,26,(844) 463-8732,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202601/EFL-20260107-144900-ONCORD-Essential Infusion 36 (English).pdf,http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS%20-%20Infuse%20Energy%20(ENG)%20(Resi%20+%20Sm%20Comm)%20(NOV2021).pdf,http://2082f247f0b6ad0efff8-055e3e7ce6867338be787e3e1fe912d6.r54.cf5.rackcdn.com/misc/RAC-20231024-000000-English%20(Resi%20%2B%20Sm%20Comm).pdf,https://www.infuseenergy.com/signup/signup-step1/?id=1623011&promotion=NONE&valid=N&referral=&landingpage=ptc,True,False,1
76107,ONCOR ELECTRIC DELIVERY COMPANY,CHARIOT ENERGY,Bright Nights 36,0.15,0.136,0.129,1,Fixed,36,False,True,,Cancellation Fee: $15 per remaining month,100,(855) 524-2746,https://signup.chariotenergy.com//Home/EFl?productId=41641,https://signup.chariotenergy.com//Home/TOS?productId=41641,https://signup.chariotenergy.com//Home/YRAC?productId=41641,https://signup.chariotenergy.com//Home/index?ProductCode=RNR36002715&Promo=GqAtunAVIGY=,False,False,1
76107,ONCOR ELECTRIC DELIVERY COMPANY,CleanSky Energy,Embrace Green 4 - New Customer Special,0.114,0.11,0.108,1,Fixed,4,False,False,,Cancellation Fee: $75.00,100,(888) 733-5557,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=713d3819-505d-49df-bfd8-be71a9c6d2c7.html&id_plan=541159,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=11d798c7-9868-49b3-86a4-cb4a7caad2ee.pdf&id_plan=481529,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=9dd4508a-09d9-4c6c-817d-24d53bdae46c.pdf&id_plan=481529,https://signup.cleanskyenergy.com/rates?utility_id=113&promocode=PTCHOOSETX,True,False,5
76107,ONCOR ELECTRIC DELIVERY COMPANY,SOUTHERN FEDERAL POWER LLC,SoFed Better Rate - 36,0.155,0.145,0.141,1,Fixed,36,False,False,,Cancellation Fee: $249.00,6,(844) 644-0474,https://bit.ly/4jCJraY,https://bit.ly/42JXFwW,https://bit.ly/3GUCv7g,http://southernfederal.com,False,False,2
76107,ONCOR ELECTRIC DELIVERY COMPANY,Ranchero Power,Smart & Fixed - 36,0.156,0.146,0.142,1,Fixed,36,False,False,,Cancellation Fee: $179.00,6,(888) 204-3202,https://bit.ly/49uKFAt,https://bit.ly/3TyHrF9,https://bit.ly/3AjwhZW,http://Rancheropower.com,False,False,2
76107,ONCOR ELECTRIC DELIVERY COMPANY,TRIEAGLE ENERGY LP,Simple Savings 12,0.157,0.152,0.149,1,Fixed,12,False,False,,Cancellation Fee: $20.00 per month left in term,3,(833) 943-2764,https://shopping.trieagleenergy.com/PDFGenerator?formType=EnergyFactsLabel&comProdId=ONXTESMSAVC12AA&tdsp=ONCOR&lang=en&custClass=Residential,https://shopping.trieagleenergy.com/PDFGenerator?formType=TermsOfServiceAgreement&comProdId=ONXTESMSAVC12AA&tdsp=ONCOR&lang=en&custClass=Residential,https://shopping.trieagleenergy.com/PDFGenerator?formType=YourRightsAsCustomer&comProdId=ONXTESMSAVC12AA&tdsp=ONCOR&lang=en&custClass=Residential,https://www.trieagleenergy.com/PTC,False,False,4
76107,ONCOR ELECTRIC DELIVERY COMPANY,Think Energy,Think Clean 12,0.159,0.15,0.146,1,Fixed,12,False,False,,Cancellation Fee: $200.00,100,(833) 669-3080,https://docs.cloud.thinkenergy.com/EFL/?term=12&duns=1039940674000&product=tx.thinkclean.noap.fixed&lang=en,https://think-docs.s3.us-east-1.amazonaws.com/TOS/2024.11.08/Think+Energy+RESI+TOS_V20241108_EN(US).pdf,https://think-docs.s3.amazonaws.com/YRAC/20240130/Think+Energy+RESI+YRAC+20240130_EN(US).pdf,https://www.thinkenergy.com/?utm_source=rateboard&utm_medium=referral&utm_campaign=texas,True,False,4
76107,ONCOR ELECTRIC DELIVERY COMPANY,Companion Energy,Companion + Perks 6,0.114,0.11,0.108,1,Fixed,6,False,False,,Cancellation Fee: $150.00,30,(833) 401-4511,https://eflviewer.companionenergy.com/eflviewer.aspx?lang=EN&prodcode=CEPERK6&tdspcode=ONCOR_ELEC,https://eflviewer.companionenergy.com/eflviewer.aspx?lang=EN&prodcode=TOS,https://eflviewer.companionenergy.com/eflviewer.aspx?lang=EN&prodcode=YRAC,https://newenroll.companionenergy.com/?refid=PTCPERKS06&ul=1000&tdsp=ONCOR_ELEC&utm_source=power_to_choose&utm_medium=referral&utm_campaign=PTC-PTCPERKS06&utm_content=ONCOR_ELEC&utm_term=additional_info,True,False,3
76107,ONCOR ELECTRIC DELIVERY COMPANY,VARSITY ENERGY LLC,HOMERUN 6,0.117,0.113,0.111,1,Fixed,6,False,False,,Cancellation Fee: $150.00,31,(877) 827-7389,https://signup.varsityenergy.com/Home/EFl?productId=32916&ver=english,https://signup.varsityenergy.com/Home/TOS?productId=29870&ver=english,https://signup.varsityenergy.com/Home/YRAC?productId=29870&ver=english,https://signup.varsityenergy.com/Home/index?ProductCode=RN06000043&Promo=PTC,True,False,1
76107,ONCOR ELECTRIC DELIVERY COMPANY,BKV Energy,Daisy 4,0.121,0.117,0.115,1,Fixed,4,False,False,,Cancellation Fee: $20/remaining month.,29,(855) 258-4797,https://enroll.bkvenergy.com/Home/EFL?productCode=RN00085568&promo=&term=4,https://enroll.bkvenergy.com/Home/TOS?productId=124922,https://enroll.bkvenergy.com/Home/YRAC?productId=124922,https://enroll.bkvenergy.com/?promo=PTCALL0001,True,False,2
76107,ONCOR ELECTRIC DELIVERY COMPANY,FRONTIER UTILITIES,Frontier Power Saver 6,0.115,0.111,0.109,1,Fixed,6,False,False,,Cancellation Fee: $150.00,30,(877) 261-1024,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=FPOWSVR06&tdspcode=ONCOR_ELEC,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=TOS,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=YRAC,https://newenroll.frontierutilities.com/?refid=PTCFPS06&ul=1000&tdsp=ONCOR_ELEC,True,False,3
76107,ONCOR ELECTRIC DELIVERY COMPANY,OhmConnect Energy,Connect & Save 12 -      Save Energy. Get Paid.,0.152,0.147,0.145,1,Fixed,12,False,False,,Cancellation Fee: $150.00,26,,https://bit.ly/4sEYG7t,https://bit.ly/3SZc3w8,https://bit.ly/3IT2R7Z,https://www.ohmconnect.com/texas/?aid=736101&lsid=2&campaign=ptc&locale=en,True,False,2
76107,ONCOR ELECTRIC DELIVERY COMPANY,OhmConnect Energy,Connect & Save 36 -      Save Energy. Get Paid.,0.155,0.151,0.149,1,Fixed,36,False,False,,Cancellation Fee: $250.00,26,,https://bit.ly/4jqL8bk,https://bit.ly/3SZc3w8,https://bit.ly/3JGFaPS,https://www.ohmconnect.com/texas/?aid=736101&lsid=2&campaign=ptc&locale=en,True,False,2
76107,ONCOR ELECTRIC DELIVERY COMPANY,AMIGO ENERGY,Sustainable Simply Days - 3,0.118,0.11,0.106,1,Fixed,3,False,True,,Cancellation Fee: $175.00,31,(866) 327-0839,https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=fghzZ67BppU=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=,https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=fghzZ67BppU=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=,https://webs.amigoenergy.com/TOSYRAC/RES_YRAC_ENG.pdf,https://amigoenergy.com/lp/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST,True,False,4
76107,ONCOR ELECTRIC DELIVERY COMPANY,Octopus Energy,OctopusFlex ,0.151,0.147,0.145,1,Fixed,12,False,True,,Cancellation Fee: $150.00,100,(833) 628-6888,https://octopusenergy.com/efl?id=373&service-provider=ONCOR&load-zone=LZ_NORTH&lang=en,https://assets.octopusenergy.com/x/c67e66d0f8/tos-en.pdf?_gl=1*1nvlavs*_gcl_au*MTAyMzQxNTI2My4xNzQ4ODc3MjA2*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*czE3NDk2Njc2ODkkbzE4MTgkZzEkdDE3NDk2Njc2OTQkajU1JGwwJGg3MjY1NDI0Nzk.,https://assets.octopusenergy.com/x/5926b3a49f/yrac-en.pdf?_gl=1*8l3n7k*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1ODMyLjI1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..,https://octopusenergy.com/affiliate/ptc,False,False,3
76107,ONCOR ELECTRIC DELIVERY COMPANY,SPARK ENERGY LLC,Choose 15,0.147,0.143,0.141,1,Fixed,15,False,False,,Cancellation Fee: $100,35,(833) 488-3132,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=148473&type=EFL&title=Electricity+Facts+Label&language=english,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=148473&type=TOS&title=Terms+of+Service,https://www.sparkenergy.com/products-and-services/?getproductpdf=1&PromotionCode=PTC&ProductID=148473&type=YRAC&title=Your+Rights+as+a+Customer&language=english,https://www.sparkenergy.com/products-and-services/?PromotionCode=PTC,True,False,2
76107,ONCOR ELECTRIC DELIVERY COMPANY,AP GAS & ELECTRIC (TX) LLC,TrueClassic 24,0.144,0.14,0.138,1,Fixed,24,False,False,,Cancellation Fee: $250.00,6,(866) 876-8909,https://artemis-api.apge.com/api/v1/document?documentId=73&offerCode=SRBTX_ONC_NA_NA_RES_FPR_SD0_T24_NEW,https://artemis-api.apge.com/api/v1/document?documentId=14&offerCode=SRBTX_ONC_NA_NA_RES_FPR_SD0_T24_NEW,https://artemis-api.apge.com/api/v1/document?documentId=16&offerCode=SRBTX_ONC_NA_NA_RES_FPR_SD0_T24_NEW,https://www.apge.com/enroll#/offer?offerCode=SRBTX_ONC_NA_NA_RES_FPR_SD0_T24_NEW&deploymentName=TX%20State%20Rate%20Board,True,False,1
76107,ONCOR ELECTRIC DELIVERY COMPANY,REVOLUTION ENERGY LLC,Stars and Stripes 24,0.15,0.141,0.137,1,Fixed,24,False,False,,Cancellation Fee: $300.00,26,(888) 374-1776,https://e966f83b313c3b45ede3-64a631b37f7b69cdf842d11bca52af9c.ssl.cf5.rackcdn.com//202601/EFL-20260107-155000-ONCORD-Stars and Stripes 24 (English).pdf,https://3738aa9406f947fbf588-fef99a859c0606e900b297be46ec6ca9.ssl.cf5.rackcdn.com/Base/TOS-Base-20220601-000000-English%20(Resi%20+%20Sm%20Comm).pdf,https://def75beca229ccab6443-f01fe966d1b101aea30e2f18547da693.ssl.cf5.rackcdn.com/misc/RAC-20221201-000000-English%20(Resi%20+%20Sm%20Comm).pdf,https://www.joinarevolution.com/signup/signup-step1/?id=329228&promotion=NONE&valid=N&referral=&landingpage=ptc,True,False,1
76107,ONCOR ELECTRIC DELIVERY COMPANY,SOUTHERN FEDERAL POWER LLC,SoFed Better Rate - 6,0.133,0.123,0.119,1,Fixed,6,False,False,,Cancellation Fee: $249.00,6,(844) 644-0474,https://bit.ly/4jp2XY8,https://bit.ly/42JXFwW,https://bit.ly/3GUCv7g,http://southernfederal.com,False,False,2
76107,ONCOR ELECTRIC DELIVERY COMPANY,CleanSky Energy,Embrace Green 36 - New Customer Special,0.145,0.141,0.139,1,Fixed,36,False,False,,Cancellation Fee: $275.00,100,(888) 733-5557,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=713d3819-505d-49df-bfd8-be71a9c6d2c7.html&id_plan=555540,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=dd89a056-3204-4585-b0c5-fc0b4c0d31dc.pdf&id_plan=348754,https://rates.titangasandpower.com/Frontend/DownloadDoc?path=9dd4508a-09d9-4c6c-817d-24d53bdae46c.pdf&id_plan=348754,https://signup.cleanskyenergy.com/rates?utility_id=113&promocode=PTCHOOSETX,True,False,5
76107,ONCOR ELECTRIC DELIVERY COMPANY,GOOD CHARLIE & CO LLC,GoodEnergy 12,0.158,0.149,0.144,1,Fixed,12,False,False,,Cancellation Fee: $20 per month remaining,26,(888) 462-0060,https://api.goodcharlie.com/products/2046/EFL/Oncor/latest/en,https://api.goodcharlie.com/products/2046/tos/Centerpoint/latest/en,https://api.goodcharlie.com/products/2046/yrac/Centerpoint/latest/en,https://goodcharlie.me/PTC-GoodEnergy12-ONCOR,False,False,5
76107,ONCOR ELECTRIC DELIVERY COMPANY,FRONTIER UTILITIES,Frontier Power Saver Plus 6,0.12,0.111,0.107,1,Fixed,6,False,False,,Cancellation Fee: $150.00,30,(877) 261-1024,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=FPOWSVRPLS6&tdspcode=ONCOR_ELEC,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=TOS,https://eflviewer.frontierutilities.com/eflviewer.aspx?lang=EN&prodcode=YRAC,https://newenroll.frontierutilities.com/?refid=PTCFPSPLS06&ul=1000&tdsp=ONCOR_ELEC,True,False,3
76107,ONCOR ELECTRIC DELIVERY COMPANY,NEXTVOLT TEXAS LLC,Stability Fixed 24,0.143,0.139,0.137,1,Fixed,24,False,False,,Cancellation Fee: $149.00,6,(844) 332-8658,https://myaccountpage.nextvoltenergy.com/docs/efls/output/20260108_1_SF24-5_ONCOR_NORTH_001.pdf,https://nextvolt.lonestarbillpro.com/docs/nextvolt-tx-tos.pdf,https://nextvolt.lonestarbillpro.com/docs/nextvolt-tx-yrac.pdf,https://www.nextvoltenergy.com/texas/electricity-plans/?cid=PTC20251002065224&mtm_source=PTC&mtm_medium=Referral,False,False,-1
76107,ONCOR ELECTRIC DELIVERY COMPANY,CHARIOT ENERGY,Bright Nights 12,0.14,0.126,0.119,1,Fixed,12,False,True,,Cancellation Fee: $15 per remaining month,100,(855) 524-2746,https://signup.chariotenergy.com//Home/EFl?productId=41694,https://signup.chariotenergy.com//Home/TOS?productId=41694,https://signup.chariotenergy.com//Home/YRAC?productId=41694,https://signup.chariotenergy.com//Home/index?ProductCode=RNR12002706&Promo=GqAtunAVIGY=,False,False,1
76107,ONCOR ELECTRIC DELIVERY COMPANY,RHYTHM,Digital Choice 4,0.11,0.11,0.111,1,Fixed,4,False,False,,Cancellation Fee: $20 / remaining month,100,(877) 649-0441,https://api.gotrhythm.com/api/pricing/offers/latest-offers-efl/19550/?locale=en,https://cdn.gotrhythm.com/rhythm-tos-en-version-8.pdf,https://cdn.gotrhythm.com/RhythmYRAC_en.pdf,https://gotrhythm.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=oncor&utm_medium=state-shopping&utm_term=DC4,False,False,3
76107,ONCOR ELECTRIC DELIVERY COMPANY,Energy Texas,No Bull 3,0.109,0.109,0.11,1,Fixed,3,False,False,,Cancellation Fee: $20 / remaining month,100,(888) 512-0330,https://api.energytexas.com/api/pricing/offers/latest-offers-efl/19656/?locale=en,https://cdn.energytexas.com/energy-texas-tos-en-version-1.pdf,https://cdn.energytexas.com/EnergyTexasYRAC_en.pdf,https://www.energytexas.com/?rcid=power-to-choose&utm_source=powertochoose&utm_campaign=oncor&utm_medium=state-shopping&utm_term=NB3,False,False,3
76107,ONCOR ELECTRIC DELIVERY COMPANY,BRANCH ENERGY (TEXAS) LLC,Branch Fixed 12,0.158,0.154,0.152,1,Fixed,12,False,False,,Cancellation Fee: $120.00,100,(866) 748-6660,https://assets.oak.phloem.io/docs/41069893-4b81-46a5-b944-6ac9d31ab45d/html,https://assets.oak.phloem.io/docs/f0b21dda-acc6-4d4c-813e-778c2512f506/html,https://assets.oak.phloem.io/docs/f0b21dda-acc6-4d4c-813e-778c2512f506/html,https://signup.branchenergy.com/?utm_source=ptc,False,False,0
76107,ONCOR ELECTRIC DELIVERY COMPANY,DIRECT ENERGY,Autopay Texas 12,0.182,0.173,0.168,1,Fixed,12,False,False,,Cancellation Fee: $150.00,24,(833) 894-5580,https://documents.directenergy.com/dynamic/efl/D1F00160133910C.pdf,https://documents.directenergy.com/dynamic/dms/0901751883545e9b.pdf?latest=1,https://documents.directenergy.com/dynamic/dms/090175188358df5c.pdf?latest=1,https://shop.directenergy.com/tx/product-chart-tabs?tdspCode=D0002&promo_code=WHPGCD&sid=APTC_1726591058&utm_campaign=PTC&utm_medium=PTC_&utm_source=PowerToChoose,True,False,4
76107,ONCOR ELECTRIC DELIVERY COMPANY,AE TEXAS,Smart Secure 6,0.127,0.123,0.121,1,Fixed,6,False,False,,Cancellation Fee: $20/month remaining,35,(855) 478-4998,https://enroll.aetexasco.com/EmailHTML/efl.aspx?RateID=1916&BrandID=1&PromoCodeID=114,https://enroll.aetexasco.com/App_Assets/EnrollmentFiles/TOS.pdf,https://enroll.aetexasco.com/App_Assets/EnrollmentFiles/YRAC.pdf,https://enroll.aetexasco.com/Enrollment/Default.aspx?&promoCode=AETXPTC1,True,False,2
76107,ONCOR ELECTRIC DELIVERY COMPANY,AMIGO ENERGY,Basics PTC - 24,0.163,0.159,0.157,1,Fixed,24,False,False,,Cancellation Fee: $175.00,31,(866) 327-0839,https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=X+DerimDMy8=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=,https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=X+DerimDMy8=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=,https://webs.amigoenergy.com/TOSYRAC/RES_YRAC_ENG.pdf,https://amigoenergy.com/lp/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT,True,False,4
76107,ONCOR ELECTRIC DELIVERY COMPANY,Octopus Energy LLC,Octo Simple 8 ,0.148,0.144,0.142,1,Fixed,8,False,False,,Cancellation Fee: $150.00,100,(833) 628-6888,https://octopusenergy.com/efl?id=473&service-provider=ONCOR&load-zone=LZ_NORTH&lang=en,https://assets.octopusenergy.com/x/c67e66d0f8/tos-en.pdf?_gl=1*1ehdgqk*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1NzExLjM1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..,https://assets.octopusenergy.com/x/5926b3a49f/yrac-en.pdf?_gl=1*8l3n7k*_ga*MjAyNjI3Mjk3LjE2Nzc3NzQ5OTU.*_ga_WCMLHQ73G5*MTcwNDI0NTIzMi44NzUuMS4xNzA0MjQ1ODMyLjI1LjAuMA..*_gcl_au*MTUzNzY2MDk5LjE3MDExMDcyMzYuMTI0MzAxNDA0LjE3MDI1OTQ0MDEuMTcwMjU5NDQwMA..,https://octopusenergy.com/affiliate/ptc,True,False,3
